Label,0
Pháp Luật,"{'Nhằm đối phó với doanh thu sụt giảm do ảnh hưởng của Covid-19, chủ sân Old Trafford chấp nhận tăng nợ ròng thêm 16,4%.', 'Man Utd vay 82 triệu USD', 'Số tiền vay 82 triệu USD được Man Utd xác nhận trong báo cáo tài chính quý thứ hai mùa 2020-2021, được công bố hôm 4/3.Năm ngoái, Man Utd lấy ra 276 triệu USD thấu chi tín dụng quay vòng như một biện pháp phòng ngừa cho việc sụt giảm doanh thu vì Covid-19. Theo tính toán, ""Quỷ Đỏ"" thiệt hại hơn 138 triệu USD doanh thu bởi những tác động trực tiếp của dịch bệnh.'}"
Pháp Luật,"{'""Khi dính chấn thương, cầu thủ luôn có những vết sẹo. Nhiều khi những vết sẹo không chỉ trên cơ thể, mà còn là vết sẹo tình cảm. Từ lúc cầu thủ chấn thương đến khi hồi phục và lấy lại tinh thần, các HLV cần kiên nhẫn cho họ thời gian"", Jose Mourinho nói với Sky Sports hôm 5/3. ""Với Gareth Bale, chúng tôi không thúc giục, và luôn chăm sóc cậu ấy kỹ lưỡng nhất có thể cho tới ngày đạt 100% phong độ"".Bale bị Zinedine Zidane ruồng bỏ suốt hai năm cuối chơi bóng cho Real Madrid. Thể lực của cầu thủ chạy cánh người Xứ Wales sa sút. Khi được cho mượn sang Tottenham, Bale lại chấn thương và phải chờ tới giữa tháng 10 mới có thể thi đấu.', ""Mourinho: 'Bale từng chịu những vết sẹo tinh thần'"", 'HLV Jose Mourinho tin tưởng vào sự chuyên nghiệp và kiên nhẫn chờ Gareth Bale lấy lại cảm hứng chơi bóng sau thời gian dài chấn thương.'}"
Pháp Luật,"{'Neymar có thể vắng mặt ở tứ kết Champions League', 'Brazil sẽ làm khách của Colombia ngày 26/3 ở lượt trận thứ năm vòng loại World Cup 2022 khu vực Nam Mỹ. Bốn ngày sau, họ đấu đại kình địch Argentina. Loạt trận này diễn ra khoảng một tuần trước lượt đi tứ kết Champions League.Theo quy định của Pháp, cầu thủ sẽ không được hưởng diện miễn cách ly Covid-19 nếu rời châu Âu. ""Từ 31/1, du khách từ một quốc gia bên ngoài Liên minh Châu Âu phải cam kết với danh dự của họ là tự cách ly bảy ngày khi đến Pháp"", thông báo có đoạn.', 'Dù đã tập trở lại, tiền đạo chủ lực của PSG Neymar sẽ phải cách ly 7 ngày nếu về Brazil đá vòng loại World Cup 2022.'}"
Pháp Luật,"{'""Người Bất Bại"", Bild đăng dòng tít lớn trong số ra hôm 5/3, kèm ảnh Tuchel chỉ đạo trong trận Chelsea thắng Liverpool 1-0.Biệt danh này gợi nhớ về ""Người Đặc Biệt"" Jose Mourinho - HLV mở ra kỷ nguyên chiến thắng cho Chelsea giữa thập niên đầu của thế kỷ 21.', ""Tuchel được đặt biệt danh 'Người Bất Bại'"", 'Báo Đức Bild đặt biệt danh mới cho Thomas Tuchel để đánh dấu thành tích bất bại trong 10 trận đầu dẫn dắt Chelsea.'}"
Pháp Luật,"{'Thêm nhiều đội mạnh tranh giải Đồng đội tại VM Hanoi Midnight', 'Bên cạnh các nhóm phía Bắc như Hồ Lộn Team, 88 Runners, giải chạy đêm Hà Nội 2021 còn có sự góp mặt của Bình Dương Runners Club.', 'Hồ Lộn Team - câu lạc bộ quen mặt ở VnExpress Marathon cho biết đã lựa chọn ra những vận động viên có thành tích tốt nhất cho hạng mục Đồng đội tại giải chạy đêm Hà Nội 2021. Ban quản trị nhóm đang lên danh sách 27 vận động viên và sẽ chốt 23 cái tên chính thức vào cuối tháng 3 này.Anh Nguyễn Xuân Hà, thành viên ban quản trị cho biết đây là tập hợp những chân chạy có PR (kỷ lục cá nhân) tốt nhất. Một số người đạt sub 3:30 cự ly full marathon (dưới 3 giờ 30 phút). Trong số 27 vận động viên có đến 9 nữ runner kinh nghiệm chạy nhiều năm, thành tích full marathon trung bình 4 giờ 15 phút. Câu lạc bộ cũng đang cân nhắc về việc lập đội 2 khi đủ số lượng vận động viên.'}"
Pháp Luật,"{'VnExpress Marathon ưu đãi 15% ngày 8/3', 'Chương trình giảm giá kéo dài từ ngày 5/3 đến hết ngày 8/3. Trong thời gian này, vé tham dự các giải VnExpress Marathon Quy Nhơn, Hạ Long và Hà Nội năm 2021 đồng loạt giảm 15%. Giá Bib mỗi giải tương ứng theo từng giai đoạn bán vé như bảng sau:*Đơn vị: đồng', 'Vận động viên mua vé tham dự 3 giải VM Quy Nhơn, Hạ Long và Hà Nội được giảm 15% nhân ngày Phụ nữ Việt Nam.'}"
Pháp Luật,"{'David De Gea có thể mất vị trí thủ môn số một vào tay đàn em Dean Henderson sau một thời gian vắng mặt.', 'De Gea nguy cơ mất suất bắt chính ở Man Utd', 'Theo tờ Mirror, Ole Gunnar Solskjaer đã giao trách nhiệm bắt chính sáu trận tiếp theo của Man Utd cho Henderson. Đây vừa là giải pháp tình thế bởi De Gea đang vắng mặt chờ bạn gái sinh con đầu lòng, đồng thời là cơ hội Solskjaer muốn dành cho Henderson để thủ môn người Anh chứng tỏ.Từ khi trở lại Man Utd sau hai năm sang Sheffield United diện cho mượn, Henderson được sử dụng một cách hạn chế. Anh chỉ vào sân ở các giải đấu Cup. Tuy nhiên, thủ thành 23 tuổi bắt chính ở trận hòa Crystal Palace 0-0 ở vòng 27 Ngoại hạng Anh hôm 3/3 do De Gea phải bay về Tây Ban Nha để lo việc cá nhân.'}"
Pháp Luật,"{'""Tôi và Ronaldo nói chuyện với nhau rất nhiều, gần như ngày nào cũng vậy"", Khabib nói với Youtuber Krasava. ""Khi gặp nhau, chúng tôi nói được nhiều hơn cách tìm kiếm động lực. Ronaldo nói với tôi rằng anh ấy muốn con trai nối nghiệp cầu thủ. Khi còn là một cậu bé, Ronaldo mơ ước một đôi giày đá bóng. Còn con trai anh đang có mọi thứ. Anh ấy sợ con trai sẽ không có khao khát và ý chí vươn lên. Con người có khao khát luôn muốn thành công. Còn người có mọi thứ sẽ khó tìm động lực"".Ronaldo Junior là con trai đầu của Ronaldo, sinh ngày 17/6/2010 tại Mỹ. Ronaldo giành được quyền nuôi con, còn mẹ của đứa bé không rõ danh tính. Ronaldo Junior đang thi đấu cho đội trè Juventus. Cậu từng ghi 58 bàn, kiến tạo 18 bàn khác trong 28 trận cho đội U9 Juventus. Ronaldo từng nói rằng con trai anh nhanh và kỹ thuật, nhưng vẫn cần khát khao để thành công.', 'Ronaldo sợ con trai thiếu khao khát', 'Theo bạn thân - võ sĩ Khabib Nurmagomedov, Cristiano Ronaldo lo lắng con trai thiếu khao khát thành công vì cuộc sống quá đầy đủ.'}"
Pháp Luật,"{'Để thuận lợi trong việc tham dự đấu trường châu Á, CLB Viettel, Hà Nội FC và Sài Gòn FC đề nghị được ưu tiên sử dụng vaccine Covid-19.', 'Ba đội V-League xin ưu tiên tiêm vaccine Covid-19', 'Ngày 8/3, những liều vaccine đầu tiên sẽ được tiêm cho người dân Việt Nam. Các VĐV không thuộc 11 nhóm được Bộ Y tế ưu tiên trong bối cảnh nguồn vaccine hạn chế.Chính vì vậy, ngày 4/3 Công ty Cổ phần bóng đá chuyên nghiệp Việt Nam VPF đã đề nghị Liên đoàn Bóng đá Việt Nam VFF trình Chính phủ cũng như các Bộ, Ngành cho phép các thành viên của CLB Viettel, Hà Nội và Sài Gòn được ưu tiên sử dụng vaccine Covid-19 trước khi lên đường tham dự đấu trường AFC 2021.'}"
Giáo Dục,"{'Sáng 8/3, TAND Hà Nội dự kiến mở phiên sơ thẩm xét xử cựu chủ tịch PVN Đinh La Thăng và các đồng phạm. Ngày 22/1, phiên tòa bị hoãn do vắng cựu phó tổng giám đốc PVN Trần Thị Bình và nhiều người liên quan dự án Ethanol Phú Thọ.Phiên toà lần hai sẽ kéo dài trong 10 ngày liên tiếp, do thẩm phán Vũ Quang Huy làm chủ toạ. 4 kiểm sát viên VKSND Hà Nội tham gia giữ quyền công tố.', 'Hà NộiÔng Đinh La Thăng, Trịnh Xuân Thanh và 10 người liên quan sai phạm gây thất thoát 543 tỷ đồng ở dự án Ethanol Phú Thọ sẽ tiếp tục bị xét xử sau 44 ngày hoãn tòa.', 'Hôm nay ông Đinh La Thăng sẽ hầu toà'}"
Giáo Dục,"{'Nữ thám tử tư đầu tiên của Mỹ', 'MỹPhụ nữ có lẽ sẽ không bao giờ được chào đón vào lực lượng chấp pháp nếu không có Kate Warne, nữ thám tử tư đầu tiên ở Mỹ.', 'Dù là người tiên phong trong lĩnh vực chấp pháp, thông tin về tiểu sử của Kate Warne rất hạn chế. Hiện không tồn tại bức ảnh chụp nào được xác thực là của Warne. Bà cũng không để lại ghi chép tỉ mỉ về những lần tác nghiệp. Nhưng những điều này có vẻ rất phù hợp với người thường đóng nhiều vai khác nhau như bà.Theo Democratic Enquirer, Kate Warne được sinh ra tại thị trấn Erin, New York vào năm 1830 hoặc 1833. Do xuất thân từ gia đình không mấy khá giả, học vấn của Warne khá hạn chế. Sau khi bỏ ước mơ làm diễn viên, bà kết hôn nhưng sớm mất chồng trong một vụ tai nạn. Góa bụa ở tuổi 23, Warne đặt chân vào Tổ chức Thám tử Quốc gia Pinkerton chi nhánh thành phố Chicago và tuyên bố muốn trở thành thám tử vào một ngày năm 1856.'}"
Giáo Dục,"{'Ngày 7/3, Bộ đội biên phòng Nghệ An khởi tố vụ án Tổ chức cho người khác xuất cảnh trái phép; đồng thời bàn giao nghi can Dậu và Lan, đều trú xã Mỹ Lý (huyện Kỳ Sơn) cho Công an tỉnh Nghệ An tiếp tục thụ lý.Trước đó, chiều 5/3 tại sông biên giới thuộc xã Mỹ Lý (Kỳ Sơn), tổ tuần tra biên phòng Nghệ An bắt quả tang Lô Văn Dậu và Lương Du Lan đang dùng thuyền độc mộc đưa 5 người Việt Nam qua Lào. Hai nghi can khai, nhận 4 triệu đồng tiền công để đưa nhóm người nêu trên qua Lào đi lao động nếu trót lọt.', 'Nghệ AnLô Văn Dậu (38 tuổi) và Lương Du Lan (33 tuổi) đang đưa 5 người vượt biên qua Lào thì bị phát hiện.', 'Chở 5 người vượt sông qua Lào giá 4 triệu đồng'}"
Giáo Dục,"{'Nhà chức trách cho hay hung thủ gây án được xác định là nam thanh niên 30 tuổi, còn nạn nhân 53 tuổi - bác gái của nam thanh niên này. Hai người cùng trú tại ngõ Đặng Kim Nở.Theo người dân địa phương, sáng nay, nam thanh niên tìm đến nhà bác gái, sau đó 2 bên xảy ra mâu thuẫn. Ít phúc sau mọi người thấy người phụ nữ ôm ngực chạy từ trong ngà ra ngõ kêu cứu, rồi gục chết. Cảnh sát cho hay hung thủ đã dùng dao gây án, sau đó bỏ trốn khỏi hiện trường.', 'Hải PhòngCảnh sát đang truy bắt hung thủ gây án mạng tại tại ngõ Đặng Kim Nở, phố Nguyễn Đức Cảnh, phường Cát Dài (quận Lê Chân) lúc 10h45 ngày 7/3.', 'Cháu đâm tử vong bác gái'}"
Giáo Dục,"{'Hùng (31 tuổi), Vương Anh Tú (35 tuổi), Nguyễn Đức Hậu (18 tuổi), Lê Trung Kiện (33 tuổi) và Trần Xuân Minh (26 tuổi) cùng trú TP Vinh đang bị tạm giữ về hành vi Gây rối trật tự công cộng, Công an thành phố Vinh cho biết ngày 7/3.\nAnh Thư\n\n', 'Nhóm thanh niên tham gia hỗn chiến bị bắt', 'Nghệ AnNguyễn Mạnh Hùng cùng 4 người bạn dùng hung khí đuổi đánh nhóm người trong đêm sau khi xảy ra mâu thuẫn.'}"
Giáo Dục,"{'Ngày 7/3, Công an TP HCM mở rộng điều tra đường dây đưa 40 người Trung Quốc nhập cảnh trái phép vào Việt Nam. Các khách sạn cho những người này tá túc, không khai báo, cũng bị xem xét xử lý.Đêm hai hôm trước, Công an quận Gò Vấp kiểm tra hành chính khách sạn Queen trên đường Nguyễn Oanh, phát hiện 5 người Trung Quốc lưu trú. Họ và nhiều nhân viên khách sạn được đưa đi cách ly, phòng chống dịch Covid-19.', '40 người Trung Quốc bị phát hiện ở khách sạn quận 1 và Gò Vấp thừa nhận vượt biên vào các tỉnh phía Bắc rồi đi ôtô đến TP HCM.', 'Công an điều tra đường dây đưa 40 người Trung Quốc đến TP HCM'}"
Giáo Dục,"{'Ngày 7/3, đại diện Công an quận Hai Bà Trưng, Tp Hà Nội cho biết, đơn vị đang phối hợp với các cơ quan chức năng điều tra vụ giả danh cán bộ công an, lừa đảo chiếm đoạt tài sản với số tiền là 360 triệu đồng của một phụ nữ trú trên địa bàn.Trước đó, ngày 4/3, người phụ nữ này đến Công an phường Lê Đại Hành trình báo về việc nhận được một cuộc điện thoại từ một người đàn ông tự xưng là công an. Người này thông báo đang điều tra về vụ án ma tuý liên quan đến chị và yêu cầu chị chuyển tiền cho anh ta để xác minh.', 'Mất 360 triệu đồng vì nghe điện thoại kẻ mạo danh công an', 'Sau khi nghe cuộc điện thoại của người tự xưng là công an đang điều tra vụ án ma tuý, người phụ nữ ở quận Hai Bà Trưng đã chuyển 360 triệu đồng.'}"
Giáo Dục,"{'Suốt phiên xử tại TAND Hà Tĩnh, Lê Minh Hải, 38 tuổi, trú phường Hà Huy Tập liên tục khóc, bày tỏ ân hận trong phút thiếu kiếm chế đã để lại nỗi đau cho nhiều gia đình. Ở phía dưới hội trường, người nhà nạn nhân bảo ""không còn gì để nói"" với Hải, đề nghị HĐXX xử nghiêm.Theo bản án, Hải quê ở huyện Hưng Nguyên (Nghệ An), kết hôn với chị Bùi Thị Dung, trú phường Hà Huy Tập, thành phố Hà Tĩnh năm 2007, có một con chung. Vợ chồng Hải xây nhà trên mảnh đất mượn của bà Nguyễn Thị Vân (72 tuổi, mẹ chị Dung) ở tổ dân phố 4. Năm 2018, vợ chồng mâu thuẫn, ly thân, gửi đơn ly hôn lên tòa án. Khi dự án mở đường Lê Duẩn kéo dài triển khai, ngôi nhà vợ chồng ở Hải trước kia ở thuộc diện giải tỏa mặt bằng, được đền bù hơn 216 triệu đồng. Ngày 7/9/2020, bà Vân và con trai Bùi Văn Quý (28 tuổi) nhận số tiền trên.', 'Hối hận muộn màng của kẻ truy sát gia đình vợ cũ', 'Hà TĩnhLê Minh Hải nói không đặt nặng chuyện tiền nong với nhà vợ cũ, việc đoạt mạng hai chị vợ cũ là nằm ngoài ý muốn.'}"
Giáo Dục,"{'Năm 2015, Anna 25 tuổi người Ireland lần đầu đến Việt Nam du lịch với gia đình, và bị sự thú vị của nơi đây ""thôi miên"". Hai năm sau, Anna thực hiện được ước mơ, quay lại và trở thành giáo viên một trường song ngữ quốc tế ở Hà Nội.Cuối năm 2020, Anna rời căn nhà ở quận Đống Đa đến sống cùng hai nữ đồng nghiệp quốc tịch Anh tại quận Tây Hồ. Giá thuê nhà cao so với mặt bằng chung nhưng bạn bè cô hầu hết sống ở khu này. ""Ở đây yên tĩnh, cảnh hồ lại đẹp, nhiều chỗ đi dạo, picic cuối tuần"", Anna kể về nơi ở mới.', 'Hà NộiAnna nói chưa thể trở lại trạng thái bình thường sau 10 giây bị sàm sỡ, dù một tháng trôi qua. Cô sợ bất cứ ai đến quá gần, đặc biệt khi thấy nhóm thanh niên.', 'Ám ảnh của cô gái nước ngoài bị sàm sỡ ở Hồ Tây'}"
Giáo Dục,"{'Tôi làm cán bộ xuất nhập khẩu, tháng 4 năm nay đủ tuổi về hưu nhưng vẫn còn minh mẫn, khỏe mạnh nên muốn tiếp tục làm việc. (Ngô Hưng)', 'Đến tuổi nghỉ hưu, tôi vẫn ở lại công ty làm việc có được không?', 'Việc tôi lao động khi quá tuổi hưu trí có hợp pháp không? Nếu tiếp tục làm việc, chế độ đãi ngộ của tôi tại công ty có gì khác?Luật sư tư vấn'}"
Giáo Dục,"{'Vợ chồng tôi với cha mẹ nuôi của bé không có thỏa thuận nào khác. Hiện, hoàn cảnh chúng tôi đã khấm khá hơn, mong muốn nhận lại con thì có được không? (Thanh Trang).Luật sư tư vấn', 'Ba năm trước vợ chồng tôi khó khăn nên đã cho con một tháng tuổi làm con nuôi gia đình khác, mọi thủ tục đều theo quy định của pháp luật.', 'Con đã cho, có đòi được không?'}"
Giáo Dục,"{'TP HCMCựu Tổng giám đốc Sagri Lê Tấn Hùng bị cáo buộc chủ mưu tham ô 13 tỷ đồng và sai phạm trong chuyển nhượng dự án Phước Long B, gây thiệt hại 348 tỷ đồng.', 'Trong kết luận điều tra Bộ Công an vừa ban hành, ông Lê Tấn Hùng (58 tuổi, nguyên Tổng Giám đốc Tổng công ty Nông nghiệp Sài Gòn - Sagri) bị đề nghị truy tố về tội Tham ô tài sản và Vi phạm quy định về quản lý, sử dụng tài sản Nhà nước gây thất thoát, lãng phí theo khoản 4 Điều 353 và khoản 3 Điều 219 BLHS.Bị cáo buộc vai trò đồng phạm với ông Hùng ở tội danh thứ hai có nguyên Phó chủ tịch UBND TP HCM Trần Vĩnh Tuyến, nguyên Giám đốc Sở Xây dựng Trần Trọng Tuấn và hàng loạt cựu cán bộ của UBND TP HCM.', ""Ông Lê Tấn Hùng 'chủ mưu sai phạm' tại Sagri""}"
Giáo Dục,"{""Ông Trần Vĩnh Tuyến 'gây thiệt hại hơn 348 tỷ đồng'"", 'TP HCMCựu Phó chủ tịch Trần Vĩnh Tuyến bị cho là ký duyệt chuyển nhượng dự án Phước Long B trái luật, gây thiệt hại cho Nhà nước hơn 348 tỷ đồng.', 'Ngày 6/3, hồ sơ sai phạm của ông Trần Vĩnh Tuyến, 56 tuổi; Trần Trọng Tuấn, nguyên Giám đốc Sở Xây dựng; Lê Tấn Hùng (58 tuổi, nguyên Tổng Giám đốc Tổng công ty Nông nghiệp Sài Gòn - Sagri) và 13 người khác được Cơ quan điều tra Bộ Công an chuyển sang VKSND Tối cao, đề nghị truy tố về các tội Vi phạm quy định về quản lý, sử dụng tài sản Nhà nước gây thất thoát, lãng phí; Tham ô tài sản...Đối với ông Tuyến, cơ quan điều tra cho rằng, khi là Phó chủ tịch UBND TP HCM đã cùng các cấp dưới xâm phạm nghiêm trọng đến chế độ quản lý, sử dụng tài sản của Nhà nước.'}"
Giáo Dục,"{'Luật sư tư vấnTheo Luật Thuế thu nhập cá nhân năm 2007 và khoản 1 điều 3 Thông tư 111/2013/TT-BTC ngày 15/08/2013 của Bộ Tài chính về điều kiện được miễn thuế thu nhập cá nhân đối với trường hợp thu nhập từ chuyển nhượng nhà ở, quyền sử dụng đất ở và tài sản gắn liền với đất ở của cá nhân trong trường hợp người chuyển nhượng chỉ có duy nhất một nhà ở, quyền sử dụng đất ở tại Việt Nam, cá nhân phải đáp ứng các điều kiện sau:', 'Khi nào được miễn thuế nếu bán nhà?', 'Do kinh tế khó khăn, tôi bán căn nhà là chỗ ở duy nhất. Tôi có phải đóng thuế thu nhập cá nhân khi bán không? Khi nào được miễn thuế? (Đình Việt)'}"
Giáo Dục,"{'Thẩm phán gợi ý nghi phạm hiếp dâm cưới nạn nhân', '""Anh muốn cưới cô ấy không? Anh lẽ ra nên suy nghĩ trước khi quyến rũ và hiếp dâm cô gái. Chúng tôi không ép anh cưới. Hãy cho chúng tôi biết nếu anh muốn"", Chánh án Toà án tối cao Sharad Arvind Bobde hỏi nghi phạm 23 tuổi trong buổi làm việc ngày 1/3, truyền thông Ấn Độ đưa tin.Trong vụ án này, nạn nhân cáo buộc bị nghi phạm là họ hàng xa liên tục đeo bám và hiếp dâm cô từ lúc 16 tuổi. Ban đầu, gia đình hai bên thỏa thuận nghi phạm sẽ kết hôn với nạn nhân khi cô đủ 18 tuổi nhưng anh ta thất hứa và cưới người khác.', 'Chánh án TAND Tối cao Ấn Độ gợi ý nghi phạm hiếp dâm cưới nạn nhân để không phải ngồi tù.'}"
Giáo Dục,"{'Ngô Thành Chương, 42 tuổi, cùng vợ bị khởi tố vì thuê người 6 lần tạt sơn, mắm tôm tiệm thuốc tây ở quận 8, TP HCM, để đòi nợ em trai chủ cửa hàng.', 'Ngày 6/3, Chương bị bắt tạm giam; Trần Thị Thẻn (33 tuổi, vợ Chương) bị khởi tố cho tại ngoại cùng về hành vi Cưỡng đoạt tài sản. Một số người liên quan đang bị truy bắt để làm rõ dấu hiệu của tội Huỷ hoại tài sản. Theo điều tra, 4 năm trước, vợ chồng Chương đứng tên vay 150 triệu đồng cho bạn là em trai bà Mai - chủ cửa hàng thuốc tây ở Bến Phú Định, quận 8. Lãi suất 10%, mỗi tháng người vay trả lãi hơn 3 triệu đồng. Tuy nhiên, hơn năm trước người này ""mất tích"", Chương phải gánh nợ thay.', 'Vợ chồng tạt mắm tôm tiệm thuốc ở Sài Gòn bị khởi tố'}"
Giáo Dục,"{'Thanh HóaNguyễn Bá Thuận, học sinh lớp 11A5, trường THPT Lang Chánh bị bắt với cáo buộc giết người sau gần hai tháng đánh bạn cùng trường.', 'Nam sinh đánh bạn vỡ đầu bị bắt', 'Công an huyện Lang Chánh đã khởi tố bị can, tạm giam Thuận để điều tra tội Giết người. Quyết định được viện kiểm sát cùng cấp phê chuẩn.Ông Nguyễn Đình Bảy, Hiệu trưởng THPT Lang Chánh, cho biết Thuận bị bắt ngày 5/3 khi đang đi học tại trường.'}"
Giáo Dục,"{'Vụ án xảy ra vào ngày 28/11/2001 trong ngôi biệt thự ba tầng tại thành phố Chư Kỵ, tỉnh Chiết Giang.Khi được người nhà phát hiện, vợ chồng chủ nhà và cháu gái mới 10 tháng tuổi đã bị sát hại trong phòng ngủ. Cả ba nạn nhân trúng nhiều nhát dao nhưng do hai loại dao. Cảnh sát nhận định hung thủ gồm ít nhất hai tên.', 'Trung QuốcVụ thảm án ba người nhà họ Phương không có kết quả trong suốt 10 năm, dù nhiều lực lượng được tung vào cuộc.', 'Sa lưới sau khi chạy ngược chiều xe bus'}"
Giáo Dục,"{'Theo Joel Hamlin, kẻ gây ra hàng trăm vụ trộm, việc gia chủ khi ra khỏi nhà ""chỉ đóng cửa sổ thôi là chưa đủ, phải kéo hết rèm nữa”.', 'Theo Cục điều tra liên bang Mỹ (FBI), qua 10 năm, số lượng các vụ trộm cắp tài sản ở Mỹ có xu hướng giảm song giá trị tài sản lại tăng. Năm 2019 xảy ra khoảng 6,9 triệu vụ với giá trị tài sản khoảng 16 tỷ USD. Tức trung bình, mỗi giờ xảy ra 790 vụ trộm cắp.Cho rằng các khuyến nghị từ cảnh sát và chính quyền về cách ngăn chặn trộm cắp nhà cửa sẽ luôn được người dân hoan nghênh song phần lớn bị bỏ qua, Học viện Cảnh sát Columbus quyết định thay đổi hình thức những khuyến cáo này để gần gũi và dễ ghi nhớ hơn. Một nhóm điều tra viên của Phòng Cảnh sát thành phố này đến các viện cải huấn của thành phố Marion và Chillicothe phỏng vấn nhiều tên trộm đang bị giam giữ tại đây.', 'Đạo chích hoàn lương khuyên chủ nhà cách chống trộm'}"
Giáo Dục,"{'Trạm trưởng bảo vệ rừng bị khởi tố', 'Ngày 6/3, Công an huyện Quảng Ninh khởi tố vụ án hình sự, khởi tố bị can và lệnh cấm đi khỏi nơi cư trú với ông Hồ Trọng Bình (52 tuổi, Trạm trưởng Trạm quản lý bảo vệ rừng lâm trường Khe Đen) về hành vi thiếu trách nhiệm gây hậu quả nghiêm trọng.Nhà chức trách cáo buộc, ông Bình không làm hết trách nhiệm bảo vệ rừng đã được giao khoán, để xảy ra phá rừng ở Tiểu khu 316 thuộc xã Trường Sơn (huyện Quảng Ninh). Tại đây, nhà chức trách xác định một cây gỗ gụ bị khai thác trái phép, gây thiệt hại trên 300 triệu đồng.', 'Quảng BìnhTrạm trưởng bảo vệ rừng Hồ Trọng Bình bị khởi tố do không làm hết trách nhiệm, không phát hiện, để xảy ra phá rừng.'}"
Giáo Dục,"{'Đồng NaiNgô Văn Thụy, 57 tuổi, cán bộ Cục Điều tra chống buôn lậu, Tổng cục Hải quan, bị điều tra hành vi nhận hối lộ liên quan đến đường dây xăng giả.', 'Cán bộ hải quan bị bắt trong chuyên án 200 triệu lít xăng giả', 'Ngày 5/3, Thụy (Đội trưởng kiểm soát chống buôn lậu khu vực miền Nam - Đội 3) bị Công an Đồng Nai khởi tố, bắt tạm giam. Động thái được thực hiện khi cơ quan điều tra mở rộng điều tra chuyên án 200 triệu lít xăng giả do Phan Thanh Hữu (64 tuổi, ở TP HCM) và Nguyễn Hữu Tứ (64 tuổi, quê Vĩnh Long) cầm đầu.Khám xét nhà riêng và nơi làm việc của bị can ở TP HCM, cảnh sát thu giữ nhiều tài liệu liên quan đến vụ án.'}"
Giáo Dục,"{'Theo Công an quận Tây Hồ, từ trình báo của một số phụ nữ nước ngoài, đơn vị đã xác minh, triệu tập 3 nam sinh 15-16 tuổi, cùng trú tại quận Cầu Giấy, Hà Nội. Làm việc với công an, nhóm này thừa nhận cuối tháng 2 đã đi xe máy, bịt khẩu trang và ""có lời nói xúc phạm, sàm sỡ nhiều phụ nữ nước ngoài"" trên đường ven Hồ Tây, thuộc phường Quảng An, quận Tây Hồ.Công an TP Hà Nội đã chỉ đạo Công an quận Tây Hồ, Phòng Cảnh sát hình sự tiếp tục mở rộng điều tra, làm rõ các trường hợp khác để xử lý.', 'Nhóm nam sinh có hành vi sàm sỡ phụ nữ nước ngoài', 'Hà NộiNgày 5/3, Công an quận Tây Hồ triệu tập 3 nam sinh có hành vi xúc phạm, sàm sỡ nhiều phụ nữ nước ngoài ở đường ven Hồ Tây.'}"
Giáo Dục,"{'Quản lý FPT Shop trên đường Lạc Long Quân, thị trấn Diên Khánh, kiểm tra camera an ninh, phát hiện Bảo đột nhập rạng sáng 5/3. Tên trộm leo lên mái cửa hàng, rồi dây xuống dưới lục lấy nhiều điện thoại.Khi công an đến hiện trường xáo trộn. Trần thạch cao bị đục thủng một lỗ lớn, mái tôn bị cắt. Cảnh sát phát hiện Bảo đang trốn trên trần nhà liền khống chế, thu giữ trong bao tải của hắn 18 điện thoại iPhone và Sam Sung trị giá hơn 520 triệu đồng.', 'Đu dây vào FPT Shop trộm điện thoại', 'Khánh HòaNguyễn Quốc Bảo, 28 tuổi, đu dây vào FPT Shop ở huyện Diên Khánh trộm 18 điện thoại trị giá hơn 520 triệu đồng nhưng bị phát hiện.'}"
Giáo Dục,"{'Hai mẹ con cứ thế ôm nhau, nức nở. Hai nữ luật sư bảo vệ mẹ con họ, đứng cạnh bên, cũng rươm rướm nước mắt. Bản án phúc thẩm vừa được Toà Gia đình và người chưa thành niên (TAND TP HCM) công bố đã cho phép bà Hằng, 46 tuổi, tiếp tục được nuôi dưỡng An, thay vì cô bé phải về ở với chồng cũ của bà - ông Thanh (61 tuổi, ngụ TP Hà Nội) như án sơ thẩm đã tuyên.""Những chờ đợi mòn mỏi của mẹ con tôi cuối cùng đã được đền đáp. Từ nay tôi đã có thể ngủ ngon..."", bà Hằng nghẹn giọng. An đưa tay lau nước mắt không ngừng rơi trên má mẹ, lí nhí nói lời cảm ơn các luật sư.', ""'Cuộc chiến' giành con"", 'TP HCMBà Hằng nấc nghẹn, ôm chầm lấy con gái 13 tuổi trong bộ đồng phục học sinh đang dàn dụa nước mắt sau cánh cửa phòng xử án, trưa 5/3.'}"
Giáo Dục,"{'Phá két trộm tiền công đức', 'Ngày 5/3, Văn, 21 tuổi; Dương Văn Tuấn Anh, Võ Hồng Phát, 17 tuổi; Hoàng Văn Truyền, 16 tuổi; Võ Phúc Sang, 14 tuổi, cùng trú xã Thịnh Lộc, huyện Lộc Hà, bị Công an thành phố Hà Tĩnh tạm giữ hình sự để điều tra về tội Trộm cắp tài sản, theo điều 174 Bộ luật Hình sự.Theo kết quả điều tra, đầu năm 2021 đến nay, nhóm của Văn rủ nhau đột nhập nhiều nhà thờ họ ở thành phố Hà Tĩnh, huyện Nghi Xuân và Lộc Hà trộm tiền công đức.', 'Hà TĩnhLê Duy Văn cùng 4 thiếu niên đột nhập nhiều nhà thờ, vô hiệu camera, dùng xà beng phá két sắt đựng tiền công đức.'}"
